loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose
3000.0,36.0,9.17,95.64,1,10.0,1,11.849404844423074,5
10000.0,36.0,13.18,337.81,2,8.0,1,11.695255355062795,8
18700.0,60.0,16.99,464.65,3,,3,10.7048162659406,2
10200.0,60.0,17.86,258.24,3,10.0,1,11.608244735642321,2
16950.0,60.0,12.59,382.12,2,10.0,1,11.141876276228,2
10000.0,36.0,9.17,318.79,1,5.0,3,11.041336579870135,2
10925.0,36.0,20.99,411.55,4,6.0,3,10.404293143019792,2
10000.0,36.0,5.32,301.15,0,,1,11.225256725762893,1
25000.0,60.0,17.86,632.94,3,10.0,1,11.599112335481124,2
6000.0,36.0,11.22,197.06,1,5.0,1,10.789339695269716,2
21000.0,60.0,12.59,473.42,2,1.0,3,11.51293546492023,1
3000.0,36.0,10.64,97.71,1,0.0,3,11.002116507732017,8
15900.0,60.0,19.99,421.17,4,,1,11.034905792929415,2
15600.0,60.0,13.18,356.39,2,10.0,1,10.950824090522444,2
5000.0,36.0,18.49,182.0,3,10.0,2,10.545367754151743,4
4600.0,36.0,20.99,173.29,4,9.0,2,11.51293546492023,10
1400.0,36.0,16.99,49.91,3,10.0,1,10.968215530759235,8
4000.0,36.0,11.99,132.84,2,3.0,3,11.0186455364637,1
7000.0,36.0,9.76,225.09,1,10.0,1,10.992066340225863,2
9475.0,36.0,13.67,322.32,2,1.0,1,10.491301994830229,1
15000.0,36.0,13.67,510.27,2,2.0,3,11.608244735642321,4
15075.0,36.0,7.89,471.64,0,5.0,3,11.082157933374816,2
12000.0,60.0,10.99,260.85,1,10.0,1,11.695255355062795,2
35000.0,36.0,9.99,1129.19,1,10.0,1,11.884495917930654,1
24000.0,60.0,15.41,576.14,3,0.0,2,11.002116507732017,1
32000.0,36.0,8.38,1008.39,1,3.0,3,11.736077016252437,2
20000.0,36.0,7.89,625.72,0,4.0,3,11.184435286790631,2
26000.0,36.0,5.32,782.99,0,7.0,3,11.51293546492023,2
2250.0,36.0,18.2,81.57,4,,1,10.422311107413181,2
8000.0,36.0,12.59,267.98,2,4.0,3,11.06665398721974,2
8400.0,36.0,7.89,262.8,0,0.0,3,10.404293143019792,2
21900.0,60.0,24.99,642.67,5,10.0,1,11.736077016252437,3
11400.0,36.0,14.48,392.29,2,0.0,3,11.225256725762893,2
14150.0,60.0,11.22,309.22,1,0.0,1,10.714439990727769,2
20000.0,36.0,9.99,645.25,1,5.0,3,11.678448377988163,2
20000.0,36.0,9.99,645.25,1,2.0,1,11.813037464800539,2
15000.0,36.0,15.41,523.0,3,3.0,3,11.002116507732017,10
14400.0,60.0,11.49,316.63,1,9.0,1,10.92415631759022,2
27450.0,60.0,18.2,700.04,4,10.0,1,11.703554089007538,3
11200.0,36.0,5.32,337.29,0,2.0,1,11.51293546492023,2
16550.0,60.0,18.99,429.23,4,10.0,1,11.002116507732017,2
24000.0,60.0,9.17,500.19,1,3.0,3,11.156264806643742,2
10000.0,36.0,12.59,334.97,2,3.0,1,11.184435286790631,2
28000.0,36.0,5.32,843.22,0,0.0,1,12.154784614286667,2
15000.0,36.0,9.76,482.32,1,8.0,1,11.156264806643742,1
35000.0,36.0,8.49,1104.71,1,10.0,1,12.072546967175038,1
35000.0,60.0,18.99,907.73,4,5.0,1,11.556951919719207,2
14400.0,60.0,9.8,304.55,1,10.0,3,11.034905792929415,2
5000.0,36.0,10.99,163.67,1,,2,9.675645480440364,1
10000.0,60.0,18.49,256.61,4,1.0,1,10.645448706505872,2
10800.0,60.0,11.99,240.19,2,10.0,1,11.225256725762893,1
11200.0,60.0,18.2,285.63,4,10.0,3,11.156264806643742,6
14000.0,60.0,7.26,278.94,0,8.0,1,11.849404844423074,3
5000.0,36.0,11.99,166.05,2,10.0,1,10.12667110305036,2
25000.0,36.0,5.32,752.87,0,2.0,1,12.468440756144114,3
1325.0,36.0,11.99,44.01,2,8.0,3,10.474495347310452,1
15000.0,60.0,11.99,333.6,2,4.0,3,10.915106645867501,1
25000.0,36.0,5.32,752.87,0,2.0,1,11.608244735642321,1
4925.0,36.0,13.67,167.54,2,10.0,1,11.385103457032141,2
12000.0,36.0,8.38,378.15,1,1.0,3,11.184435286790631,2
2100.0,36.0,12.59,70.35,2,9.0,1,10.859018228147885,8
25000.0,60.0,17.86,632.94,3,10.0,1,11.30221677925738,2
9750.0,36.0,12.59,326.6,2,10.0,3,10.545367754151743,1
10200.0,60.0,16.99,253.45,3,4.0,1,11.736077016252437,3
14000.0,60.0,13.18,319.84,2,3.0,3,10.545367754151743,2
10625.0,60.0,17.27,265.61,3,1.0,1,10.545367754151743,1
8800.0,36.0,13.67,299.36,2,7.0,1,11.338583982516495,2
25000.0,60.0,9.17,521.03,1,10.0,3,12.388398368982115,2
10800.0,36.0,18.2,391.54,4,0.0,3,10.308985993422082,10
8000.0,36.0,9.8,257.39,1,10.0,2,11.082157933374816,2
5600.0,36.0,8.38,176.47,1,10.0,1,11.06665398721974,2
35000.0,60.0,18.2,892.59,4,3.0,2,11.995357787034974,2
1000.0,36.0,13.18,33.79,2,3.0,3,9.852246888342531,6
35000.0,60.0,14.48,823.13,2,4.0,1,12.072546967175038,2
10000.0,36.0,7.89,312.86,0,0.0,1,11.225256725762893,1
16800.0,60.0,13.18,383.81,2,0.0,3,10.819798284210286,2
10650.0,36.0,12.59,356.75,2,10.0,1,10.714439990727769,2
31025.0,60.0,26.77,943.1,6,2.0,3,11.918397239722838,0
5000.0,36.0,12.59,167.49,2,,2,11.002116507732017,3
35000.0,60.0,20.99,946.68,4,10.0,2,11.426626561383863,2
10000.0,36.0,9.76,321.55,1,10.0,3,11.19822841866684,2
28000.0,36.0,5.32,843.22,0,10.0,1,12.54254845357358,2
20000.0,60.0,14.33,468.8,2,10.0,1,11.225256725762893,2
28000.0,60.0,17.86,708.89,3,10.0,1,11.461642696843066,2
6000.0,36.0,13.67,204.11,2,6.0,2,10.382853468483827,2
5000.0,36.0,7.26,154.99,0,6.0,1,11.542493975902508,3
8000.0,36.0,16.55,283.44,3,10.0,1,11.744045122410057,6
15000.0,36.0,12.59,502.46,2,10.0,1,10.668978650219241,1
15000.0,36.0,7.89,469.29,0,10.0,1,10.915106645867501,1
32000.0,36.0,12.88,1076.36,2,10.0,1,12.100717685412471,2
28800.0,36.0,6.24,879.29,0,10.0,1,11.456365695436427,1
17550.0,60.0,27.31,539.16,6,10.0,3,10.819798284210286,5
5625.0,36.0,18.49,204.75,4,3.0,3,11.07443600653965,4
35000.0,60.0,19.89,925.15,4,0.0,3,11.23850177707664,2
6925.0,36.0,18.2,251.06,4,2.0,3,9.711176264112805,2
21000.0,60.0,11.22,458.9,1,10.0,2,11.51293546492023,1
17625.0,60.0,20.99,476.72,4,7.0,3,10.645448706505872,1
16400.0,36.0,14.33,563.15,2,10.0,2,10.915106645867501,2
28000.0,60.0,16.55,689.12,3,10.0,3,11.082157933374816,2
32000.0,60.0,10.64,690.03,1,0.0,3,11.775297421715825,2
6500.0,36.0,14.33,223.2,2,2.0,3,9.92162212273161,2
12000.0,60.0,11.99,266.88,2,10.0,3,11.156264806643742,2
5825.0,36.0,23.99,228.51,5,2.0,2,10.203629181337648,2
15000.0,36.0,9.17,478.19,1,8.0,3,10.668978650219241,1
35000.0,36.0,12.59,1172.39,2,10.0,1,11.49273296168228,2
15000.0,36.0,12.59,502.46,2,10.0,3,11.002116507732017,2
16000.0,60.0,16.99,397.56,3,6.0,3,11.561725152903833,1
7000.0,36.0,5.32,210.81,0,3.0,3,10.915106645867501,2
28000.0,36.0,6.24,854.87,0,10.0,3,11.695255355062795,2
10800.0,60.0,11.49,237.47,1,10.0,1,10.714439990727769,2
23050.0,60.0,13.18,526.59,2,2.0,1,10.819798284210286,2
5000.0,36.0,11.22,164.22,1,6.0,1,11.264476926102367,1
24000.0,36.0,6.24,732.74,0,10.0,1,11.849404844423074,2
8000.0,36.0,11.22,262.75,1,6.0,3,11.0186455364637,1
24000.0,36.0,5.32,722.76,0,10.0,1,11.561725152903833,2
5600.0,36.0,9.17,178.53,1,,2,10.203629181337648,2
6500.0,36.0,13.18,219.58,2,10.0,1,10.68053920531829,2
21000.0,60.0,19.48,550.32,4,10.0,1,11.800425020766857,1
15000.0,36.0,9.17,478.19,1,4.0,2,11.002116507732017,2
28000.0,60.0,7.89,566.27,0,10.0,1,12.180759965737863,2
29000.0,60.0,16.55,713.73,3,6.0,3,11.48247656671073,2
33575.0,60.0,18.99,870.77,4,10.0,1,11.242546165755408,2
28000.0,36.0,6.24,854.87,0,8.0,1,12.388398368982115,2
12000.0,36.0,7.89,375.43,0,5.0,3,11.695255355062795,1
8000.0,36.0,11.49,263.78,1,10.0,3,11.0186455364637,2
11000.0,36.0,11.99,365.31,2,10.0,3,11.635151947212842,2
11200.0,36.0,9.76,360.14,1,,1,11.248972939884327,1
25000.0,60.0,8.38,511.47,1,1.0,1,11.112462823634855,2
18000.0,60.0,17.57,452.89,3,8.0,2,11.711784520403112,2
12650.0,36.0,14.85,437.59,2,10.0,3,10.502351525774941,5
13000.0,36.0,6.24,396.91,0,10.0,1,11.225256725762893,1
2500.0,36.0,12.59,83.75,2,,3,10.12667110305036,8
18000.0,60.0,18.2,459.05,4,5.0,1,11.19822841866684,2
18000.0,36.0,10.99,589.22,1,10.0,1,11.728044909070784,1
22400.0,60.0,13.18,511.74,2,2.0,1,11.472113887062386,8
20000.0,60.0,12.59,450.88,2,10.0,1,11.775297421715825,2
10000.0,60.0,10.64,215.64,1,10.0,1,11.373674891823535,5
4000.0,36.0,9.76,128.62,1,7.0,1,9.903537551286169,2
10000.0,36.0,8.18,314.2,1,1.0,3,11.002116507732017,2
30000.0,60.0,11.99,667.19,2,8.0,1,11.918397239722838,2
14000.0,60.0,13.67,323.37,2,10.0,1,11.10045084755119,1
11400.0,60.0,11.22,249.12,1,4.0,1,10.819798284210286,2
4500.0,36.0,11.22,147.8,1,2.0,3,10.011310035064874,8
5500.0,36.0,11.49,181.35,1,3.0,3,10.34177474101152,1
19000.0,60.0,13.67,438.86,2,3.0,3,10.819798284210286,2
35000.0,36.0,9.17,1115.77,1,0.0,1,11.719947764402805,1
12000.0,36.0,9.76,385.86,1,2.0,3,10.463131911491967,2
35000.0,60.0,9.76,739.53,1,10.0,1,12.154784614286667,2
15000.0,60.0,18.2,382.54,4,0.0,1,11.156264806643742,1
13000.0,60.0,13.18,296.99,2,1.0,1,11.225256725762893,1
20800.0,60.0,9.8,439.9,1,2.0,1,11.30221677925738,1
8000.0,36.0,17.57,287.5,3,3.0,3,11.082157933374816,2
7000.0,36.0,11.22,229.91,1,10.0,3,10.714439990727769,2
10000.0,36.0,11.22,328.43,1,10.0,1,11.49273296168228,2
8000.0,36.0,8.38,252.1,1,0.0,3,11.561725152903833,1
9200.0,36.0,10.64,299.64,1,8.0,3,10.308985993422082,2
12000.0,36.0,5.32,361.38,0,1.0,3,11.06665398721974,1
14975.0,36.0,13.18,505.87,2,10.0,3,11.082157933374816,1
14600.0,36.0,12.59,489.06,2,4.0,3,10.49684202174171,2
1600.0,36.0,9.76,51.45,1,9.0,3,11.407576060361786,5
25000.0,60.0,9.76,528.23,1,10.0,1,11.350418300109132,1
14400.0,60.0,17.57,362.31,3,4.0,1,11.19135563385109,2
24000.0,36.0,8.49,757.51,1,2.0,3,11.49273296168228,2
5000.0,36.0,7.26,154.99,0,9.0,1,10.463131911491967,3
10000.0,36.0,5.32,301.15,0,10.0,1,11.184435286790631,2
15000.0,60.0,10.99,326.07,1,,1,10.933124826700706,2
10000.0,36.0,5.32,301.15,0,4.0,3,11.51293546492023,5
25125.0,60.0,17.57,632.15,3,10.0,1,11.082157933374816,2
19800.0,60.0,18.49,508.09,4,7.0,3,10.915106645867501,2
10000.0,36.0,10.64,325.69,1,,2,10.308985993422082,2
18225.0,60.0,18.99,472.67,4,8.0,3,11.002116507732017,2
10000.0,36.0,7.89,312.86,0,10.0,3,11.42955472553732,2
5000.0,36.0,9.17,159.4,1,10.0,1,10.714439990727769,8
8000.0,36.0,11.99,265.68,2,5.0,3,10.463131911491967,2
4875.0,36.0,18.49,177.45,4,10.0,3,9.798182590890704,2
12000.0,36.0,5.32,361.38,0,10.0,1,11.652696102959753,1
13000.0,36.0,8.49,410.32,1,2.0,3,11.39640288460621,2
3950.0,36.0,11.99,131.18,2,5.0,1,10.819798284210286,2
6000.0,36.0,9.76,192.93,1,3.0,3,10.645448706505872,2
6000.0,36.0,13.44,203.44,2,,1,10.34177474101152,1
3000.0,36.0,9.17,95.64,1,10.0,3,11.002116507732017,1
14000.0,36.0,10.64,455.96,1,8.0,3,11.407576060361786,2
10000.0,36.0,9.17,318.79,1,10.0,3,11.338583982516495,2
10000.0,36.0,9.76,321.55,1,,1,10.573494040654431,2
20000.0,36.0,8.38,630.24,1,10.0,2,11.472113887062386,1
11825.0,60.0,24.24,341.84,5,8.0,3,11.350418300109132,2
26600.0,60.0,25.09,782.15,5,4.0,2,11.156264806643742,2
5000.0,36.0,9.76,160.78,1,2.0,3,10.596659732783579,8
9925.0,36.0,17.57,356.68,3,3.0,1,10.34177474101152,2
5600.0,36.0,15.77,196.25,3,2.0,3,11.002116507732017,2
28000.0,36.0,13.18,945.87,2,3.0,1,11.51293546492023,1
5000.0,36.0,8.38,157.56,1,10.0,1,11.418625774449596,3
2000.0,36.0,13.67,68.04,2,,2,10.12667110305036,8
5000.0,36.0,8.38,157.56,1,8.0,1,10.308985993422082,2
14600.0,60.0,26.77,443.82,6,8.0,3,10.757924157061597,2
18000.0,36.0,11.99,597.78,2,8.0,1,11.385103457032141,2
24000.0,60.0,11.99,533.75,2,7.0,2,12.100717685412471,1
10000.0,36.0,11.48,329.67,1,10.0,1,10.859018228147885,2
9000.0,36.0,13.18,304.03,2,10.0,1,11.884495917930654,2
4500.0,36.0,6.89,138.73,0,8.0,1,11.002116507732017,1
7200.0,36.0,17.86,259.8,3,3.0,3,10.030340443532051,8
35000.0,60.0,22.99,986.47,5,2.0,3,11.678448377988163,2
24000.0,36.0,6.24,732.74,0,6.0,1,12.345838935721968,1
11975.0,36.0,7.89,374.65,0,10.0,3,11.082157933374816,2
20000.0,60.0,26.77,607.97,6,10.0,1,11.289794413577894,8
24975.0,60.0,15.41,599.55,3,10.0,2,11.59741366141542,2
5000.0,36.0,7.89,156.43,0,5.0,1,11.223121142137346,0
24000.0,36.0,7.26,743.91,0,2.0,1,11.6172944892629,2
30000.0,60.0,12.59,676.32,2,0.0,1,11.918397239722838,1
7200.0,36.0,10.64,234.5,1,10.0,1,10.87806606028079,2
25000.0,36.0,7.89,782.15,0,1.0,1,12.388398368982115,1
12300.0,60.0,22.45,342.87,5,10.0,3,10.668978650219241,2
20000.0,36.0,7.26,619.93,0,4.0,1,11.561725152903833,1
5000.0,36.0,10.78,163.18,1,4.0,2,10.451637862362272,3
24000.0,60.0,8.38,491.01,1,10.0,1,11.082157933374816,2
35000.0,36.0,10.64,1139.9,1,0.0,3,11.884495917930654,1
4000.0,36.0,21.48,151.69,4,10.0,1,10.239995502805314,2
27000.0,60.0,19.99,715.19,4,10.0,1,11.25115802236913,2
20300.0,36.0,7.89,635.1,0,10.0,2,11.289794413577894,1
10000.0,60.0,24.99,293.46,5,10.0,1,10.518700218288165,2
28000.0,36.0,7.91,876.26,0,10.0,1,11.918397239722838,1
25000.0,36.0,7.89,782.15,0,10.0,1,11.51293546492023,2
10000.0,36.0,10.64,325.69,1,1.0,1,10.373522431293592,2
8000.0,36.0,13.67,272.15,2,,2,10.275085591132715,2
12000.0,36.0,12.05,398.86,2,6.0,1,10.736418414365374,2
11850.0,36.0,9.17,377.77,1,8.0,3,10.819798284210286,2
30000.0,36.0,17.57,1078.12,3,10.0,1,11.571203807011969,2
11275.0,60.0,19.99,298.66,4,5.0,3,10.536061672450337,5
9000.0,36.0,17.86,324.74,3,1.0,1,10.308985993422082,2
10000.0,60.0,17.57,251.61,3,0.0,3,10.896757843893464,2
8000.0,36.0,9.17,255.04,1,0.0,2,10.933124826700706,3
11625.0,60.0,17.57,292.49,3,6.0,1,10.668978650219241,8
8000.0,36.0,11.99,265.68,2,2.0,2,10.05195066017375,2
25000.0,36.0,13.67,850.44,2,5.0,3,11.542493975902508,2
7000.0,36.0,14.48,240.88,2,0.0,3,10.849356503939038,7
20000.0,36.0,8.18,628.39,1,8.0,1,12.001511614739405,2
8500.0,36.0,7.89,265.93,0,10.0,1,10.77897712300635,2
19500.0,60.0,19.89,515.44,4,10.0,1,11.350418300109132,2
8400.0,36.0,7.89,262.8,0,1.0,1,11.184435286790631,2
3200.0,36.0,17.86,115.47,3,10.0,2,10.596659732783579,2
25000.0,60.0,9.76,528.23,1,8.0,3,11.002116507732017,2
10000.0,60.0,13.67,230.98,2,4.0,1,10.65728288404746,2
20000.0,60.0,14.48,470.36,2,10.0,1,11.082157933374816,1
12000.0,36.0,10.99,392.81,1,10.0,1,11.127277689932466,2
2000.0,36.0,13.67,68.04,2,0.0,3,11.350418300109132,6
14400.0,60.0,7.26,286.91,0,2.0,3,11.918397239722838,2
20000.0,36.0,9.17,637.58,1,10.0,3,11.657034466915162,2
18000.0,60.0,15.41,432.11,3,1.0,1,10.596659732783579,2
11200.0,36.0,8.18,351.9,1,3.0,3,11.561725152903833,2
7000.0,36.0,13.67,238.13,2,5.0,1,10.545367754151743,11
12000.0,36.0,16.59,425.39,3,10.0,1,11.528316414325875,1
10000.0,36.0,13.67,340.18,2,5.0,1,10.5506169722625,2
15000.0,36.0,11.48,494.5,1,10.0,1,11.082157933374816,1
8000.0,36.0,13.18,270.25,2,9.0,3,11.0186455364637,3
2000.0,36.0,16.59,70.9,3,5.0,2,10.446857807777844,8
18750.0,60.0,16.59,461.87,3,10.0,3,11.082157933374816,1
19025.0,60.0,16.99,472.72,3,10.0,1,11.282518095892803,2
24000.0,60.0,16.99,596.34,3,10.0,1,11.141876276228,2
23025.0,36.0,12.59,771.27,2,10.0,3,10.77897712300635,1
28000.0,36.0,6.24,854.87,0,8.0,1,11.58989576532275,1
4000.0,36.0,6.99,123.5,0,4.0,3,11.982935344196433,3
34950.0,60.0,18.99,906.43,4,1.0,2,11.23850177707664,2
10000.0,36.0,8.38,315.12,1,9.0,1,11.082157933374816,2
28000.0,36.0,5.32,843.22,0,,1,11.127277689932466,2
10000.0,36.0,10.64,325.69,1,2.0,2,10.596659732783579,2
9000.0,36.0,6.24,274.78,0,5.0,2,11.156264806643742,1
8000.0,36.0,8.38,252.1,1,4.0,1,11.552155793461898,1
25000.0,60.0,8.38,511.47,1,10.0,1,11.982935344196433,2
13000.0,60.0,11.99,289.12,2,5.0,3,11.418625774449596,0
18600.0,36.0,11.22,610.88,1,1.0,3,11.082157933374816,2
10800.0,60.0,10.64,232.89,1,10.0,1,10.703266939811954,1
7000.0,36.0,9.17,223.16,1,2.0,3,10.085850775128717,1
6500.0,36.0,8.38,204.83,1,2.0,3,11.082157933374816,1
35000.0,36.0,18.2,1268.85,4,0.0,3,11.695255355062795,2
10925.0,36.0,18.99,400.42,4,6.0,1,10.933124826700706,1
9775.0,36.0,14.48,336.37,2,5.0,3,11.407576060361786,10
34500.0,60.0,9.76,728.96,1,9.0,1,12.13350732902497,2
14000.0,60.0,15.41,336.08,3,10.0,3,10.883297536269366,2
22100.0,36.0,17.86,797.42,3,1.0,3,11.082157933374816,10
14400.0,60.0,11.99,320.25,2,10.0,1,11.472113887062386,2
30000.0,60.0,9.17,625.23,1,10.0,1,11.790564777297387,1
1000.0,36.0,12.05,33.24,2,0.0,1,11.362114203075018,2
16800.0,36.0,6.24,512.92,0,8.0,3,11.097425172408931,2
8000.0,36.0,13.67,272.15,2,,1,10.373522431293592,2
12000.0,36.0,9.17,382.55,1,1.0,3,11.407576060361786,2
2000.0,36.0,13.67,68.04,2,10.0,1,10.714439990727769,8
14525.0,36.0,10.99,475.47,1,10.0,3,10.318110598429058,1
6000.0,36.0,9.17,191.28,1,3.0,3,10.736418414365374,2
8000.0,36.0,6.89,246.62,0,5.0,1,10.714439990727769,2
14175.0,36.0,15.41,494.24,3,2.0,1,11.23850177707664,10
12000.0,36.0,13.18,405.37,2,6.0,3,11.002116507732017,2
9800.0,36.0,13.18,331.06,2,1.0,3,11.451060699493427,2
16000.0,36.0,6.24,488.5,0,2.0,3,11.225256725762893,2
28000.0,60.0,8.38,572.85,1,6.0,1,11.813037464800539,2
5425.0,36.0,21.99,207.16,5,3.0,3,10.799595985047786,10
12000.0,36.0,11.99,398.52,2,2.0,1,11.225256725762893,8
28000.0,36.0,8.38,882.34,1,10.0,1,11.695255355062795,3
10000.0,60.0,10.99,217.38,1,8.0,3,10.819798284210286,2
5000.0,36.0,10.64,162.85,1,10.0,1,10.968215530759235,3
14000.0,60.0,16.99,347.87,3,1.0,3,10.933124826700706,7
20000.0,36.0,8.49,631.26,1,10.0,1,11.350418300109132,5
25000.0,60.0,7.89,505.6,0,9.0,1,11.440365524765754,2
28000.0,36.0,15.41,976.27,3,4.0,2,12.468440756144114,3
17000.0,60.0,13.67,392.66,2,4.0,3,10.915106645867501,1
5500.0,36.0,12.59,184.24,2,8.0,1,10.859018228147885,8
3000.0,36.0,9.76,96.47,1,10.0,1,11.775297421715825,0
25000.0,60.0,10.64,539.09,1,10.0,1,11.552155793461898,2
13000.0,36.0,8.18,408.46,1,4.0,3,11.034905792929415,1
16000.0,60.0,13.18,365.53,2,5.0,3,11.034905792929415,1
5000.0,36.0,7.49,155.51,0,4.0,1,10.859018228147885,8
24000.0,36.0,7.91,751.08,0,2.0,1,11.461642696843066,1
17200.0,36.0,16.55,609.39,3,10.0,3,10.668978650219241,1
3000.0,36.0,9.76,96.47,1,0.0,3,10.985309671896763,2
15000.0,36.0,9.99,483.94,1,10.0,1,11.19822841866684,5
8000.0,36.0,9.76,257.24,1,3.0,3,10.859018228147885,1
23225.0,60.0,21.99,641.32,5,3.0,1,11.097425172408931,2
15000.0,60.0,11.99,333.6,2,10.0,1,10.819798284210286,2
6000.0,36.0,7.89,187.72,0,9.0,1,10.645448706505872,2
6000.0,36.0,16.55,212.58,3,4.0,3,10.896757843893464,7
8000.0,36.0,11.99,265.68,2,9.0,2,10.308985993422082,4
9100.0,36.0,16.99,324.4,3,3.0,1,9.852246888342531,2
4800.0,36.0,10.64,156.33,1,7.0,3,10.32551474894327,2
8300.0,36.0,13.67,282.35,2,10.0,3,11.289794413577894,2
24000.0,60.0,8.18,488.71,1,10.0,1,11.51293546492023,2
8800.0,36.0,9.76,282.97,1,5.0,3,10.819798284210286,2
22225.0,60.0,14.33,520.95,2,1.0,1,11.289794413577894,2
15000.0,60.0,9.17,312.62,1,10.0,3,10.596659732783579,2
12000.0,36.0,11.22,394.12,1,10.0,1,11.407576060361786,1
15000.0,60.0,14.48,352.77,2,10.0,3,10.703266939811954,2
23000.0,36.0,8.38,724.78,1,4.0,1,11.082157933374816,2
35000.0,60.0,13.67,808.42,2,10.0,1,12.128116509451258,2
16800.0,60.0,15.77,406.5,3,10.0,3,10.92514680003611,2
5000.0,36.0,11.99,166.05,2,,3,10.596659732783579,11
4500.0,36.0,6.24,137.39,0,6.0,1,11.695255355062795,2
12000.0,36.0,10.64,390.83,1,4.0,3,11.184435286790631,2
25000.0,36.0,6.99,771.82,0,10.0,1,11.982935344196433,1
8000.0,36.0,6.89,246.62,0,9.0,3,11.407576060361786,2
12000.0,60.0,14.48,282.22,2,3.0,1,11.082157933374816,2
10000.0,36.0,9.17,318.79,1,2.0,1,10.736418414365374,2
5000.0,36.0,5.32,150.58,0,3.0,1,11.314486721293981,2
1200.0,36.0,13.67,40.83,2,1.0,1,10.714439990727769,8
10000.0,36.0,11.22,328.43,1,5.0,2,11.289794413577894,1
16000.0,36.0,14.85,553.48,2,0.0,3,11.51293546492023,1
28000.0,36.0,6.24,854.87,0,8.0,3,11.918397239722838,1
25200.0,36.0,13.18,851.28,2,8.0,1,11.225256725762893,2
5600.0,36.0,12.59,187.59,2,1.0,3,10.77897712300635,2
20000.0,36.0,11.22,656.86,1,9.0,1,11.58989576532275,2
15000.0,36.0,12.59,502.46,2,5.0,2,10.463131911491967,1
30375.0,36.0,16.59,1076.77,3,7.0,1,11.695255355062795,2
5500.0,36.0,13.67,187.1,2,0.0,3,9.952325334619427,2
35000.0,60.0,11.99,778.38,2,0.0,1,11.813037464800539,2
10000.0,36.0,9.17,318.79,1,10.0,3,11.010415172807951,1
18000.0,36.0,12.05,598.29,2,10.0,3,10.896757843893464,2
8000.0,36.0,15.41,278.94,3,0.0,3,11.082157933374816,3
10000.0,60.0,11.99,222.4,2,6.0,3,10.060534035475412,1
4600.0,36.0,13.18,155.4,2,10.0,1,11.695255355062795,2
18000.0,60.0,12.59,405.79,2,10.0,3,11.407576060361786,2
8000.0,36.0,5.32,240.92,0,10.0,1,11.532737896139919,3
21000.0,60.0,17.57,528.37,3,3.0,3,14.914123179965662,5
5000.0,36.0,7.89,156.43,0,1.0,1,11.082157933374816,1
24000.0,36.0,8.38,756.29,1,1.0,1,11.775297421715825,2
5000.0,36.0,12.88,168.19,2,5.0,1,11.153403615295403,3
20000.0,60.0,13.18,456.91,2,9.0,1,11.652696102959753,2
9600.0,36.0,17.57,345.0,3,8.0,3,10.859018228147885,2
30000.0,60.0,24.99,880.37,5,2.0,3,12.100717685412471,2
3600.0,36.0,10.64,117.25,1,10.0,2,10.308985993422082,2
8450.0,36.0,11.99,280.63,2,10.0,1,11.002116507732017,2
18525.0,36.0,17.97,669.45,3,3.0,1,11.156264806643742,2
3000.0,36.0,8.18,94.26,1,3.0,1,11.082157933374816,3
5000.0,36.0,10.99,163.67,1,5.0,3,10.463131911491967,2
19200.0,36.0,11.22,630.59,1,7.0,3,11.156264806643742,2
16200.0,36.0,16.55,573.96,3,3.0,3,10.714439990727769,2
4800.0,36.0,10.64,156.33,1,2.0,1,10.799595985047786,1
9600.0,36.0,5.32,289.11,0,0.0,1,12.429220196836383,3
24000.0,36.0,6.24,732.74,0,9.0,1,11.225256725762893,2
18000.0,36.0,6.24,549.56,0,0.0,3,11.350418300109132,1
10000.0,36.0,12.05,332.39,2,10.0,3,11.350418300109132,2
16375.0,36.0,20.99,616.85,4,9.0,2,12.468440756144114,10
8000.0,36.0,9.76,257.24,1,10.0,1,10.819798284210286,3
16500.0,36.0,7.26,511.44,0,4.0,3,10.73919709845,2
32500.0,60.0,11.49,714.6,1,10.0,3,11.082157933374816,2
16000.0,60.0,13.18,365.53,2,1.0,3,11.849404844423074,6
15300.0,36.0,5.32,460.76,0,5.0,2,11.141876276228,1
11600.0,36.0,13.18,391.86,2,,3,10.691967639914864,2
15000.0,60.0,12.59,338.16,2,0.0,2,10.596659732783579,2
20000.0,60.0,18.99,518.71,4,10.0,2,10.596659732783579,2
10775.0,60.0,18.2,274.79,4,10.0,3,11.289794413577894,2
35000.0,60.0,12.59,789.04,2,7.0,1,12.468440756144114,2
4000.0,36.0,9.17,127.52,1,1.0,3,10.714439990727769,2
20000.0,60.0,13.44,459.58,2,1.0,3,10.859018228147885,2
10000.0,36.0,11.49,329.72,1,10.0,1,11.42955472553732,2
8275.0,36.0,15.41,288.52,3,1.0,3,10.584081267024454,3
16650.0,36.0,15.41,580.53,3,10.0,3,10.859018228147885,2
5600.0,36.0,11.22,183.93,1,1.0,3,10.596659732783579,2
4800.0,36.0,17.86,173.2,3,10.0,1,10.463131911491967,2
35000.0,36.0,13.67,1190.62,2,1.0,1,12.323860125621124,2
25300.0,60.0,18.49,649.22,4,10.0,1,10.915106645867501,2
5175.0,36.0,13.99,176.85,2,0.0,3,10.736418414365374,8
13000.0,60.0,11.22,284.08,1,1.0,3,10.453081864230466,2
14750.0,60.0,13.67,340.69,2,,1,11.082157933374816,1
